M1,M2,G1,G2
95.0,65.0,7.629,6.978
95.0,67.5,7.314,6.506
95.0,70.0,6.983,6.009
95.0,72.5,6.638,5.490
95.0,75.0,6.279,4.949
95.0,77.5,5.907,4.388
95.0,80.0,5.523,3.807
95.0,82.5,5.127,3.208
95.0,85.0,4.720,2.593
95.0,87.5,4.304,1.963
95.0,90.0,3.879,1.319
95.0,92.5,3.446,0.665
95.0,95.0,3.006,0.000
95.0,97.5,2.561,-0.673
95.0,100.0,2.111,-1.352
95.0,102.5,1.656,-2.036
95.0,105.0,1.199,-2.723
95.0,107.5,0.740,-3.412
95.0,110.0,0.279,-4.101
95.0,112.5,-0.183,-4.788
95.0,115.0,-0.644,-5.472
95.0,117.5,-1.103,-6.152
95.0,120.0,-1.560,-6.825
95.0,122.5,-2.015,-7.490
95.0,125.0,-2.465,-8.146
95.0,127.5,-2.910,-8.792
95.0,130.0,-3.350,-9.426
95.0,132.5,-3.782,-10.046
95.0,135.0,-4.207,-10.651
95.0,137.5,-4.623,-11.240
95.0,140.0,-5.028,-11.811
95.0,142.5,-5.422,-12.363
95.0,145.0,-5.804,-12.893
95.0,147.5,-6.172,-13.402
95.0,150.0,-6.526,-13.887
95.0,152.5,-6.862,-14.347
95.0,155.0,-7.182,-14.781
95.0,157.5,-7.482,-15.186
95.0,160.0,-7.762,-15.562
97.5,0.0,10.259,12.112
97.5,2.5,10.288,12.154
97.5,5.0,10.308,12.184
97.5,7.5,10.320,12.201
97.5,10.0,10.323,12.204
97.5,12.5,10.316,12.195
97.5,15.0,10.299,12.171
97.5,17.5,10.273,12.132
97.5,20.0,10.235,12.078
97.5,22.5,10.187,12.008
97.5,25.0,10.128,11.922
97.5,27.5,10.056,11.818
97.5,30.0,9.972,11.696
97.5,32.5,9.876,11.555
97.5,35.0,9.765,11.394
97.5,37.5,9.641,11.213
97.5,40.0,9.501,11.009
97.5,42.5,9.347,10.784
97.5,45.0,9.178,10.535
97.5,47.5,8.992,10.263
97.5,50.0,8.790,9.966
97.5,52.5,8.571,9.645
97.5,55.0,8.336,9.298
97.5,57.5,8.084,8.926
97.5,60.0,7.815,8.528
97.5,62.5,7.529,8.104
97.5,65.0,7.227,7.656
97.5,67.5,6.909,7.183
97.5,70.0,6.576,6.687
97.5,72.5,6.227,6.167
97.5,75.0,5.865,5.626
97.5,77.5,5.489,5.063
97.5,80.0,5.101,4.482
97.5,82.5,4.701,3.882
97.5,85.0,4.290,3.267
97.5,87.5,3.870,2.636
97.5,90.0,3.441,1.993
97.5,92.5,3.005,1.338
97.5,95.0,2.561,0.673
97.5,97.5,2.112,0.000
97.5,100.0,1.657,-0.679
97.5,102.5,1.199,-1.363
97.5,105.0,0.738,-2.050
97.5,107.5,0.275,-2.738
97.5,110.0,-0.189,-3.426
97.5,112.5,-0.654,-4.112
97.5,115.0,-1.118,-4.794
97.5,117.5,-1.581,-5.472
97.5,120.0,-2.041,-6.144
97.5,122.5,-2.499,-6.807
97.5,125.0,-2.952,-7.462
97.5,127.5,-3.399,-8.105
97.5,130.0,-3.841,-8.736
97.5,132.5,-4.276,-9.354
97.5,135.0,-4.702,-9.957
97.5,137.5,-5.120,-10.543
97.5,140.0,-5.527,-11.111
97.5,142.5,-5.922,-11.660
97.5,145.0,-6.305,-12.187
97.5,147.5,-6.674,-12.693
97.5,150.0,-7.028,-13.175
97.5,152.5,-7.365,-13.632
97.5,155.0,-7.685,-14.062
97.5,157.5,-7.985,-14.464
97.5,160.0,-8.264,-14.836
100.0,0.0,9.844,12.751
100.0,2.5,9.875,12.795
100.0,5.0,9.897,12.827
100.0,7.5,9.910,12.846
100.0,10.0,9.915,12.852
100.0,12.5,9.910,12.845
100.0,15.0,9.895,12.823
100.0,17.5,9.870,12.787
100.0,20.0,9.834,12.736
100.0,22.5,9.787,12.669
100.0,25.0,9.729,12.585
100.0,27.5,9.659,12.483
100.0,30.0,9.576,12.364
100.0,32.5,9.480,12.225
100.0,35.0,9.370,12.067
100.0,37.5,9.246,11.887
100.0,40.0,9.107,11.686
100.0,42.5,8.953,11.463
100.0,45.0,8.783,11.216
100.0,47.5,8.597,10.945
100.0,50.0,8.394,10.650
100.0,52.5,8.174,10.329
100.0,55.0,7.938,9.983
100.0,57.5,7.684,9.611
100.0,60.0,7.413,9.214
100.0,62.5,7.125,8.791
100.0,65.0,6.820,8.342
100.0,67.5,6.500,7.869
100.0,70.0,6.163,7.372
100.0,72.5,5.812,6.852
100.0,75.0,5.446,6.310
100.0,77.5,5.066,5.747
100.0,80.0,4.674,5.165
100.0,82.5,4.271,4.564
100.0,85.0,3.856,3.948
100.0,87.5,3.432,3.317
100.0,90.0,2.999,2.673
100.0,92.5,2.558,2.017
100.0,95.0,2.111,1.352
100.0,97.5,1.657,0.679
100.0,100.0,1.199,0.000
100.0,102.5,0.738,-0.684
100.0,105.0,0.273,-1.370
100.0,107.5,-0.194,-2.058
100.0,110.0,-0.662,-2.745
100.0,112.5,-1.130,-3.430
100.0,115.0,-1.597,-4.111
100.0,117.5,-2.063,-4.788
100.0,120.0,-2.526,-5.458
100.0,122.5,-2.986,-6.120
100.0,125.0,-3.442,-6.772
100.0,127.5,-3.892,-7.414
100.0,130.0,-4.336,-8.043
100.0,132.5,-4.772,-8.658
100.0,135.0,-5.201,-9.259
100.0,137.5,-5.620,-9.842
100.0,140.0,-6.028,-10.407
100.0,142.5,-6.425,-10.953
100.0,145.0,-6.808,-11.478
100.0,147.5,-7.178,-11.981
100.0,150.0,-7.532,-12.460
100.0,152.5,-7.869,-12.913
100.0,155.0,-8.189,-13.340
100.0,157.5,-8.489,-13.739
100.0,160.0,-8.768,-14.108
102.5,0.0,9.424,13.396
102.5,2.5,9.457,13.443
102.5,5.0,9.481,13.477
102.5,7.5,9.496,13.499
102.5,10.0,9.502,13.507
102.5,12.5,9.499,13.502
102.5,15.0,9.486,13.483
102.5,17.5,9.462,13.450
102.5,20.0,9.428,13.401
102.5,22.5,9.383,13.337
102.5,25.0,9.326,13.255
102.5,27.5,9.257,13.156
102.5,30.0,9.175,13.039
102.5,32.5,9.080,12.903
102.5,35.0,8.971,12.747
102.5,37.5,8.847,12.569
102.5,40.0,8.709,12.370
102.5,42.5,8.554,12.149
102.5,45.0,8.384,11.904
102.5,47.5,8.198,11.634
102.5,50.0,7.994,11.340
102.5,52.5,7.773,11.021
102.5,55.0,7.535,10.675
102.5,57.5,7.280,10.304
102.5,60.0,7.007,9.907
102.5,62.5,6.717,9.484
102.5,65.0,6.410,9.035
102.5,67.5,6.086,8.562
102.5,70.0,5.746,8.064
102.5,72.5,5.392,7.543
102.5,75.0,5.022,7.000
102.5,77.5,4.639,6.436
102.5,80.0,4.243,5.853
102.5,82.5,3.836,5.252
102.5,85.0,3.418,4.635
102.5,87.5,2.989,4.003
102.5,90.0,2.552,3.358
102.5,92.5,2.108,2.702
102.5,95.0,1.656,2.036
102.5,97.5,1.199,1.363
102.5,100.0,0.738,0.684
102.5,102.5,0.272,0.000
102.5,105.0,-0.196,-0.686
102.5,107.5,-0.667,-1.373
102.5,110.0,-1.138,-2.060
102.5,112.5,-1.609,-2.744
102.5,115.0,-2.079,-3.425
102.5,117.5,-2.548,-4.101
102.5,120.0,-3.014,-4.769
102.5,122.5,-3.477,-5.430
102.5,125.0,-3.934,-6.080
102.5,127.5,-4.387,-6.720
102.5,130.0,-4.833,-7.347
102.5,132.5,-5.271,-7.961
102.5,135.0,-5.701,-8.558
102.5,137.5,-6.121,-9.140
102.5,140.0,-6.531,-9.702
102.5,142.5,-6.928,-10.246
102.5,145.0,-7.313,-10.768
102.5,147.5,-7.683,-11.268
102.5,150.0,-8.037,-11.744
102.5,152.5,-8.374,-12.194
102.5,155.0,-8.694,-12.618
102.5,157.5,-8.993,-13.014
102.5,160.0,-9.271,-13.380
105.0,0.0,9.001,14.048
105.0,2.5,9.035,14.097
105.0,5.0,9.061,14.133
105.0,7.5,9.078,14.157
105.0,10.0,9.086,14.169
105.0,12.5,9.084,14.166
105.0,15.0,9.073,14.150
105.0,17.5,9.051,14.119
105.0,20.0,9.018,14.073
105.0,22.5,8.975,14.011
105.0,25.0,8.919,13.932
105.0,27.5,8.851,13.836
105.0,30.0,8.770,13.721
105.0,32.5,8.676,13.587
105.0,35.0,8.568,13.433
105.0,37.5,8.445,13.258
105.0,40.0,8.307,13.061
105.0,42.5,8.153,12.841
105.0,45.0,7.982,12.597
105.0,47.5,7.795,12.330
105.0,50.0,7.591,12.037
105.0,52.5,7.369,11.718
105.0,55.0,7.130,11.373
105.0,57.5,6.873,11.003
105.0,60.0,6.598,10.605
105.0,62.5,6.305,10.182
105.0,65.0,5.995,9.733
105.0,67.5,5.669,9.259
105.0,70.0,5.326,8.761
105.0,72.5,4.968,8.239
105.0,75.0,4.596,7.695
105.0,77.5,4.209,7.130
105.0,80.0,3.809,6.546
105.0,82.5,3.398,5.944
105.0,85.0,2.976,5.325
105.0,87.5,2.544,4.692
105.0,90.0,2.103,4.047
105.0,92.5,1.654,3.390
105.0,95.0,1.199,2.723
105.0,97.5,0.738,2.050
105.0,100.0,0.273,1.370
105.0,102.5,-0.196,0.686
105.0,105.0,-0.668,0.000
105.0,107.5,-1.142,-0.687
105.0,110.0,-1.616,-1.373
105.0,112.5,-2.090,-2.057
105.0,115.0,-2.564,-2.737
105.0,117.5,-3.035,-3.411
105.0,120.0,-3.504,-4.079
105.0,122.5,-3.968,-4.738
105.0,125.0,-4.428,-5.388
105.0,127.5,-4.883,-6.026
105.0,130.0,-5.331,-6.651
105.0,132.5,-5.771,-7.262
105.0,135.0,-6.202,-7.858
105.0,137.5,-6.623,-8.437
105.0,140.0,-7.034,-8.998
105.0,142.5,-7.432,-9.538
105.0,145.0,-7.817,-10.058
105.0,147.5,-8.187,-10.555
105.0,150.0,-8.542,-11.028
105.0,152.5,-8.879,-11.476
105.0,155.0,-9.198,-11.897
105.0,157.5,-9.497,-12.290
105.0,160.0,-9.774,-12.653
107.5,0.0,8.575,14.705
107.5,2.5,8.611,14.756
107.5,5.0,8.638,14.795
107.5,7.5,8.657,14.821
107.5,10.0,8.667,14.835
107.5,12.5,8.667,14.835
107.5,15.0,8.657,14.821
107.5,17.5,8.637,14.793
107.5,20.0,8.606,14.749
107.5,22.5,8.564,14.689
107.5,25.0,8.509,14.613
107.5,27.5,8.443,14.519
107.5,30.0,8.363,14.407
107.5,32.5,8.270,14.276
107.5,35.0,8.163,14.124
107.5,37.5,8.040,13.951
107.5,40.0,7.902,13.756
107.5,42.5,7.749,13.538
107.5,45.0,7.578,13.296
107.5,47.5,7.390,13.029
107.5,50.0,7.185,12.738
107.5,52.5,6.963,12.420
107.5,55.0,6.722,12.076
107.5,57.5,6.463,11.705
107.5,60.0,6.186,11.308
107.5,62.5,5.891,10.885
107.5,65.0,5.579,10.435
107.5,67.5,5.250,9.961
107.5,70.0,4.904,9.461
107.5,72.5,4.542,8.939
107.5,75.0,4.166,8.394
107.5,77.5,3.776,7.827
107.5,80.0,3.373,7.242
107.5,82.5,2.957,6.638
107.5,85.0,2.531,6.019
107.5,87.5,2.095,5.384
107.5,90.0,1.651,4.737
107.5,92.5,1.198,4.079
107.5,95.0,0.740,3.412
107.5,97.5,0.275,2.738
107.5,100.0,-0.194,2.058
107.5,102.5,-0.667,1.373
107.5,105.0,-1.142,0.687
107.5,107.5,-1.619,0.000
107.5,110.0,-2.096,-0.686
107.5,112.5,-2.573,-1.369
107.5,115.0,-3.049,-2.049
107.5,117.5,-3.523,-2.723
107.5,120.0,-3.994,-3.389
107.5,122.5,-4.461,-4.047
107.5,125.0,-4.923,-4.695
107.5,127.5,-5.379,-5.332
107.5,130.0,-5.829,-5.956
107.5,132.5,-6.270,-6.565
107.5,135.0,-6.702,-7.159
107.5,137.5,-7.125,-7.736
107.5,140.0,-7.536,-8.295
107.5,142.5,-7.935,-8.833
107.5,145.0,-8.320,-9.351
107.5,147.5,-8.691,-9.845
107.5,150.0,-9.045,-10.316
107.5,152.5,-9.382,-10.761
107.5,155.0,-9.700,-11.179
107.5,157.5,-9.999,-11.569
107.5,160.0,-10.275,-11.929
110.0,0.0,8.146,15.365
110.0,2.5,8.184,15.418
110.0,5.0,8.213,15.459
110.0,7.5,8.234,15.488
110.0,10.0,8.245,15.504
110.0,12.5,8.247,15.507
110.0,15.0,8.239,15.496
110.0,17.5,8.221,15.470
110.0,20.0,8.191,15.429
110.0,22.5,8.151,15.372
110.0,25.0,8.098,15.298
110.0,27.5,8.033,15.207
110.0,30.0,7.954,15.097
110.0,32.5,7.862,14.968
110.0,35.0,7.755,14.818
110.0,37.5,7.634,14.647
110.0,40.0,7.496,14.454
110.0,42.5,7.342,14.238
110.0,45.0,7.172,13.998
110.0,47.5,6.984,13.732
110.0,50.0,6.778,13.442
110.0,52.5,6.554,13.125
110.0,55.0,6.312,12.781
110.0,57.5,6.051,12.411
110.0,60.0,5.772,12.014
110.0,62.5,5.475,11.590
110.0,65.0,5.161,11.140
110.0,67.5,4.828,10.664
110.0,70.0,4.480,10.164
110.0,72.5,4.115,9.640
110.0,75.0,3.735,9.093
110.0,77.5,3.341,8.526
110.0,80.0,2.934,7.939
110.0,82.5,2.515,7.334
110.0,85.0,2.085,6.712
110.0,87.5,1.646,6.077
110.0,90.0,1.197,5.428
110.0,92.5,0.741,4.769
110.0,95.0,0.279,4.101
110.0,97.5,-0.189,3.426
110.0,100.0,-0.662,2.745
110.0,102.5,-1.138,2.060
110.0,105.0,-1.616,1.373
110.0,107.5,-2.096,0.686
110.0,110.0,-2.576,0.000
110.0,112.5,-3.056,-0.683
110.0,115.0,-3.535,-1.362
110.0,117.5,-4.011,-2.035
110.0,120.0,-4.484,-2.701
110.0,122.5,-4.953,-3.359
110.0,125.0,-5.417,-4.006
110.0,127.5,-5.875,-4.641
110.0,130.0,-6.326,-5.263
110.0,132.5,-6.768,-5.871
110.0,135.0,-7.202,-6.464
110.0,137.5,-7.625,-7.039
110.0,140.0,-8.037,-7.595
110.0,142.5,-8.436,-8.132
110.0,145.0,-8.822,-8.647
110.0,147.5,-9.192,-9.139
110.0,150.0,-9.546,-9.607
110.0,152.5,-9.883,-10.050
110.0,155.0,-10.201,-10.466
110.0,157.5,-10.498,-10.853
110.0,160.0,-10.774,-11.210
112.5,0.0,7.715,16.027
112.5,2.5,7.755,16.082
112.5,5.0,7.787,16.126
112.5,7.5,7.809,16.157
112.5,10.0,7.822,16.176
112.5,12.5,7.826,16.181
112.5,15.0,7.820,16.172
112.5,17.5,7.803,16.149
112.5,20.0,7.775,16.110
112.5,22.5,7.736,16.056
112.5,25.0,7.685,15.985
112.5,27.5,7.621,15.896
112.5,30.0,7.544,15.789
112.5,32.5,7.453,15.662
112.5,35.0,7.347,15.515
112.5,37.5,7.226,15.346
112.5,40.0,7.089,15.155
112.5,42.5,6.935,14.940
112.5,45.0,6.764,14.701
112.5,47.5,6.576,14.437
112.5,50.0,6.370,14.147
112.5,52.5,6.145,13.831
112.5,55.0,5.901,13.488
112.5,57.5,5.639,13.117
112.5,60.0,5.358,12.720
112.5,62.5,5.059,12.296
112.5,65.0,4.741,11.845
112.5,67.5,4.406,11.368
112.5,70.0,4.054,10.866
112.5,72.5,3.686,10.341
112.5,75.0,3.303,9.793
112.5,77.5,2.906,9.224
112.5,80.0,2.495,8.635
112.5,82.5,2.072,8.028
112.5,85.0,1.639,7.405
112.5,87.5,1.195,6.768
112.5,90.0,0.743,6.118
112.5,92.5,0.283,5.458
112.5,95.0,-0.183,4.788
112.5,97.5,-0.654,4.112
112.5,100.0,-1.130,3.430
112.5,102.5,-1.609,2.744
112.5,105.0,-2.090,2.057
112.5,107.5,-2.573,1.369
112.5,110.0,-3.056,0.683
112.5,112.5,-3.539,0.000
112.5,115.0,-4.020,-0.679
112.5,117.5,-4.498,-1.352
112.5,120.0,-4.973,-2.017
112.5,122.5,-5.444,-2.673
112.5,125.0,-5.910,-3.320
112.5,127.5,-6.369,-3.954
112.5,130.0,-6.821,-4.575
112.5,132.5,-7.265,-5.182
112.5,135.0,-7.699,-5.773
112.5,137.5,-8.123,-6.346
112.5,140.0,-8.535,-6.901
112.5,142.5,-8.935,-7.435
112.5,145.0,-9.320,-7.948
112.5,147.5,-9.691,-8.439
112.5,150.0,-10.045,-8.905
112.5,152.5,-10.381,-9.345
112.5,155.0,-10.697,-9.758
112.5,157.5,-10.994,-10.143
112.5,160.0,-11.269,-10.497
115.0,0.0,7.284,16.690
115.0,2.5,7.326,16.747
115.0,5.0,7.359,16.793
115.0,7.5,7.383,16.827
115.0,10.0,7.399,16.848
115.0,12.5,7.404,16.855
115.0,15.0,7.400,16.849
115.0,17.5,7.385,16.828
115.0,20.0,7.358,16.792
115.0,22.5,7.321,16.741
115.0,25.0,7.271,16.672
115.0,27.5,7.209,16.586
115.0,30.0,7.133,16.481
115.0,32.5,7.043,16.356
115.0,35.0,6.938,16.211
115.0,37.5,6.817,16.044
115.0,40.0,6.681,15.855
115.0,42.5,6.527,15.642
115.0,45.0,6.357,15.405
115.0,47.5,6.168,15.142
115.0,50.0,5.961,14.853
115.0,52.5,5.735,14.537
115.0,55.0,5.490,14.194
115.0,57.5,5.226,13.824
115.0,60.0,4.943,13.426
115.0,62.5,4.642,13.001
115.0,65.0,4.322,12.549
115.0,67.5,3.984,12.071
115.0,70.0,3.629,11.568
115.0,72.5,3.257,11.041
115.0,75.0,2.871,10.491
115.0,77.5,2.470,9.920
115.0,80.0,2.056,9.329
115.0,82.5,1.629,8.721
115.0,85.0,1.192,8.096
115.0,87.5,0.745,7.457
115.0,90.0,0.289,6.805
115.0,92.5,-0.174,6.143
115.0,95.0,-0.644,5.472
115.0,97.5,-1.118,4.794
115.0,100.0,-1.597,4.111
115.0,102.5,-2.079,3.425
115.0,105.0,-2.564,2.737
115.0,107.5,-3.049,2.049
115.0,110.0,-3.535,1.362
115.0,112.5,-4.020,0.679
115.0,115.0,-4.503,0.000
115.0,117.5,-4.984,-0.673
115.0,120.0,-5.461,-1.338
115.0,122.5,-5.933,-1.994
115.0,125.0,-6.400,-2.639
115.0,127.5,-6.861,-3.272
115.0,130.0,-7.314,-3.893
115.0,132.5,-7.758,-4.498
115.0,135.0,-8.193,-5.088
115.0,137.5,-8.618,-5.660
115.0,140.0,-9.030,-6.213
115.0,142.5,-9.430,-6.746
115.0,145.0,-9.815,-7.257
115.0,147.5,-10.185,-7.745
115.0,150.0,-10.539,-8.209
115.0,152.5,-10.874,-8.647
115.0,155.0,-11.190,-9.058
115.0,157.5,-11.486,-9.440
115.0,160.0,-11.759,-9.792
117.5,0.0,6.852,17.351
117.5,2.5,6.896,17.411
117.5,5.0,6.931,17.460
117.5,7.5,6.958,17.496
117.5,10.0,6.975,17.519
117.5,12.5,6.982,17.529
117.5,15.0,6.979,17.525
117.5,17.5,6.966,17.507
117.5,20.0,6.942,17.474
117.5,22.5,6.906,17.424
117.5,25.0,6.857,17.358
117.5,27.5,6.796,17.274
117.5,30.0,6.722,17.172
117.5,32.5,6.633,17.050
117.5,35.0,6.529,16.907
117.5,37.5,6.409,16.742
117.5,40.0,6.273,16.554
117.5,42.5,6.120,16.343
117.5,45.0,5.949,16.107
117.5,47.5,5.760,15.845
117.5,50.0,5.552,15.557
117.5,52.5,5.326,15.241
117.5,55.0,5.079,14.898
117.5,57.5,4.814,14.528
117.5,60.0,4.529,14.130
117.5,62.5,4.225,13.704
117.5,65.0,3.902,13.251
117.5,67.5,3.562,12.771
117.5,70.0,3.204,12.267
117.5,72.5,2.829,11.738
117.5,75.0,2.439,11.186
117.5,77.5,2.035,10.613
117.5,80.0,1.617,10.020
117.5,82.5,1.187,9.409
117.5,85.0,0.746,8.782
117.5,87.5,0.296,8.141
117.5,90.0,-0.164,7.488
117.5,92.5,-0.630,6.824
117.5,95.0,-1.103,6.152
117.5,97.5,-1.581,5.472
117.5,100.0,-2.063,4.788
117.5,102.5,-2.548,4.101
117.5,105.0,-3.035,3.411
117.5,107.5,-3.523,2.723
117.5,110.0,-4.011,2.035
117.5,112.5,-4.498,1.352
117.5,115.0,-4.984,0.673
117.5,117.5,-5.466,0.000
117.5,120.0,-5.945,-0.665
117.5,122.5,-6.419,-1.320
117.5,125.0,-6.887,-1.965
117.5,127.5,-7.349,-2.598
117.5,130.0,-7.803,-3.217
117.5,132.5,-8.248,-3.822
117.5,135.0,-8.683,-4.410
117.5,137.5,-9.108,-4.981
117.5,140.0,-9.521,-5.533
117.5,142.5,-9.920,-6.064
117.5,145.0,-10.306,-6.574
117.5,147.5,-10.675,-7.060
117.5,150.0,-11.028,-7.522
117.5,152.5,-11.363,-7.958
117.5,155.0,-11.678,-8.367
117.5,157.5,-11.972,-8.747
117.5,160.0,-12.244,-9.097
120.0,0.0,6.422,18.011
120.0,2.5,6.467,18.073
120.0,5.0,6.504,18.124
120.0,7.5,6.533,18.162
120.0,10.0,6.551,18.188
120.0,12.5,6.561,18.200
120.0,15.0,6.560,18.199
120.0,17.5,6.548,18.183
120.0,20.0,6.526,18.152
120.0,22.5,6.491,18.106
120.0,25.0,6.445,18.042
120.0,27.5,6.385,17.960
120.0,30.0,6.312,17.860
120.0,32.5,6.224,17.740
120.0,35.0,6.121,17.599
120.0,37.5,6.002,17.437
120.0,40.0,5.867,17.251
120.0,42.5,5.714,17.041
120.0,45.0,5.543,16.806
120.0,47.5,5.354,16.545
120.0,50.0,5.145,16.258
120.0,52.5,4.917,15.943
120.0,55.0,4.670,15.600
120.0,57.5,4.403,15.229
120.0,60.0,4.116,14.830
120.0,62.5,3.810,14.403
120.0,65.0,3.484,13.949
120.0,67.5,3.141,13.468
120.0,70.0,2.780,12.961
120.0,72.5,2.402,12.430
120.0,75.0,2.009,11.876
120.0,77.5,1.601,11.301
120.0,80.0,1.180,10.706
120.0,82.5,0.746,10.093
120.0,85.0,0.302,9.464
120.0,87.5,-0.152,8.820
120.0,90.0,-0.615,8.165
120.0,92.5,-1.084,7.499
120.0,95.0,-1.560,6.825
120.0,97.5,-2.041,6.144
120.0,100.0,-2.526,5.458
120.0,102.5,-3.014,4.769
120.0,105.0,-3.504,4.079
120.0,107.5,-3.994,3.389
120.0,110.0,-4.484,2.701
120.0,112.5,-4.973,2.017
120.0,115.0,-5.461,1.338
120.0,117.5,-5.945,0.665
120.0,120.0,-6.425,0.000
120.0,122.5,-6.900,-0.655
120.0,125.0,-7.369,-1.300
120.0,127.5,-7.832,-1.932
120.0,130.0,-8.287,-2.551
120.0,132.5,-8.733,-3.155
120.0,135.0,-9.169,-3.742
120.0,137.5,-9.593,-4.312
120.0,140.0,-10.006,-4.862
120.0,142.5,-10.406,-5.392
120.0,145.0,-10.790,-5.900
120.0,147.5,-11.159,-6.385
120.0,150.0,-11.512,-6.845
120.0,152.5,-11.845,-7.279
120.0,155.0,-12.159,-7.686
120.0,157.5,-12.452,-8.064
120.0,160.0,-12.723,-8.412
122.5,0.0,5.993,18.667
122.5,2.5,6.040,18.731
122.5,5.0,6.079,18.784
122.5,7.5,6.109,18.824
122.5,10.0,6.130,18.852
122.5,12.5,6.141,18.867
122.5,15.0,6.142,18.869
122.5,17.5,6.132,18.856
122.5,20.0,6.111,18.827
122.5,22.5,6.078,18.783
122.5,25.0,6.033,18.722
122.5,27.5,5.975,18.643
122.5,30.0,5.903,18.545
122.5,32.5,5.817,18.427
122.5,35.0,5.715,18.288
122.5,37.5,5.597,18.127
122.5,40.0,5.462,17.943
122.5,42.5,5.309,17.735
122.5,45.0,5.138,17.501
122.5,47.5,4.949,17.241
122.5,50.0,4.740,16.954
122.5,52.5,4.511,16.639
122.5,55.0,4.262,16.296
122.5,57.5,3.993,15.925
122.5,60.0,3.705,15.525
122.5,62.5,3.396,15.097
122.5,65.0,3.068,14.641
122.5,67.5,2.722,14.158
122.5,70.0,2.358,13.650
122.5,72.5,1.977,13.117
122.5,75.0,1.581,12.560
122.5,77.5,1.170,11.983
122.5,80.0,0.745,11.385
122.5,82.5,0.308,10.770
122.5,85.0,-0.140,10.138
122.5,87.5,-0.597,9.492
122.5,90.0,-1.063,8.835
122.5,92.5,-1.536,8.167
122.5,95.0,-2.015,7.490
122.5,97.5,-2.499,6.807
122.5,100.0,-2.986,6.120
122.5,102.5,-3.477,5.430
122.5,105.0,-3.968,4.738
122.5,107.5,-4.461,4.047
122.5,110.0,-4.953,3.359
122.5,112.5,-5.444,2.673
122.5,115.0,-5.933,1.994
122.5,117.5,-6.419,1.320
122.5,120.0,-6.900,0.655
122.5,122.5,-7.376,0.000
122.5,125.0,-7.847,-0.644
122.5,127.5,-8.310,-1.276
122.5,130.0,-8.765,-1.895
122.5,132.5,-9.212,-2.498
122.5,135.0,-9.648,-3.084
122.5,137.5,-10.073,-3.653
122.5,140.0,-10.485,-4.202
122.5,142.5,-10.884,-4.731
122.5,145.0,-11.269,-5.238
122.5,147.5,-11.637,-5.721
122.5,150.0,-11.988,-6.179
122.5,152.5,-12.321,-6.612
122.5,155.0,-12.634,-7.017
122.5,157.5,-12.926,-7.393
122.5,160.0,-13.195,-7.738
125.0,0.0,5.566,19.317
125.0,2.5,5.615,19.384
125.0,5.0,5.656,19.439
125.0,7.5,5.688,19.482
125.0,10.0,5.710,19.512
125.0,12.5,5.723,19.529
125.0,15.0,5.726,19.533
125.0,17.5,5.718,19.522
125.0,20.0,5.699,19.497
125.0,22.5,5.668,19.455
125.0,25.0,5.624,19.396
125.0,27.5,5.568,19.319
125.0,30.0,5.497,19.224
125.0,32.5,5.412,19.108
125.0,35.0,5.311,18.971
125.0,37.5,5.193,18.812
125.0,40.0,5.059,18.630
125.0,42.5,4.907,18.423
125.0,45.0,4.736,18.190
125.0,47.5,4.546,17.931
125.0,50.0,4.337,17.645
125.0,52.5,4.107,17.330
125.0,55.0,3.857,16.987
125.0,57.5,3.587,16.614
125.0,60.0,3.296,16.214
125.0,62.5,2.985,15.784
125.0,65.0,2.655,15.327
125.0,67.5,2.306,14.842
125.0,70.0,1.939,14.331
125.0,72.5,1.556,13.796
125.0,75.0,1.156,13.237
125.0,77.5,0.741,12.656
125.0,80.0,0.313,12.056
125.0,82.5,-0.127,11.438
125.0,85.0,-0.578,10.804
125.0,87.5,-1.038,10.156
125.0,90.0,-1.507,9.495
125.0,92.5,-1.983,8.825
125.0,95.0,-2.465,8.146
125.0,97.5,-2.952,7.462
125.0,100.0,-3.442,6.772
125.0,102.5,-3.934,6.080
125.0,105.0,-4.428,5.388
125.0,107.5,-4.923,4.695
125.0,110.0,-5.417,4.006
125.0,112.5,-5.910,3.320
125.0,115.0,-6.400,2.639
125.0,117.5,-6.887,1.965
125.0,120.0,-7.369,1.300
125.0,122.5,-7.847,0.644
125.0,125.0,-8.318,0.000
125.0,127.5,-8.782,-0.632
125.0,130.0,-9.238,-1.250
125.0,132.5,-9.684,-1.852
125.0,135.0,-10.120,-2.438
125.0,137.5,-10.545,-3.006
125.0,140.0,-10.957,-3.554
125.0,142.5,-11.356,-4.082
125.0,145.0,-11.740,-4.588
125.0,147.5,-12.107,-5.070
125.0,150.0,-12.458,-5.527
125.0,152.5,-12.789,-5.957
125.0,155.0,-13.101,-6.361
125.0,157.5,-13.391,-6.735
125.0,160.0,-13.659,-7.078
127.5,0.0,5.142,19.961
127.5,2.5,5.193,20.030
127.5,5.0,5.236,20.087
127.5,7.5,5.270,20.132
127.5,10.0,5.294,20.165
127.5,12.5,5.309,20.185
127.5,15.0,5.313,20.191
127.5,17.5,5.307,20.183
127.5,20.0,5.290,20.159
127.5,22.5,5.260,20.120
127.5,25.0,5.219,20.063
127.5,27.5,5.163,19.989
127.5,30.0,5.094,19.896
127.5,32.5,5.010,19.782
127.5,35.0,4.910,19.647
127.5,37.5,4.794,19.490
127.5,40.0,4.660,19.309
