M1,M2,G1,G2
92,100,-8.723,-2.886
92,102,-9.351,-3.579
92,104,-9.969,-4.258
92,106,-10.574,-4.919
92,108,-11.167,-5.565
92,110,-11.746,-6.19
92,112,-12.308,-6.795
92,114,-12.853,-7.378
92,116,-13.378,-7.937
92,118,-13.882,-8.471
92,120,-14.365,-8.978
92,122,-14.821,-9.457
92,124,-15.252,-9.907
92,126,-15.655,-10.324
92,128,-16.027,-10.709
94,0,9.339,18.977
94,2,9.399,19.042
94,4,9.447,19.096
94,6,9.484,19.135
94,8,9.507,19.16
94,10,9.516,19.171
94,12,9.512,19.167
94,14,9.495,19.147
94,16,9.462,19.111
94,18,9.413,19.057
94,20,9.346,18.984
94,22,9.263,18.892
94,24,9.162,18.781
94,26,9.041,18.647
94,28,8.899,18.491
94,30,8.735,18.311
94,32,8.55,18.105
94,34,8.342,17.874
94,36,8.108,17.616
94,38,7.851,17.33
94,40,7.567,17.015
94,42,7.259,16.669
94,44,6.923,16.294
94,46,6.561,15.889
94,48,6.173,15.454
94,50,5.759,14.988
94,52,5.318,14.493
94,54,4.855,13.968
94,56,4.367,13.416
94,58,3.856,12.838
94,60,3.324,12.234
94,62,2.774,11.607
94,64,2.204,10.959
94,66,1.618,10.291
94,68,1.017,9.605
94,70,0.403,8.904
94,72,-0.224,8.19
94,74,-0.859,7.463
94,76,-1.503,6.728
94,78,-2.155,5.985
94,80,-2.812,5.237
94,82,-3.473,4.485
94,84,-4.137,3.731
94,86,-4.802,2.978
94,88,-5.467,2.226
94,90,-6.131,1.479
94,92,-6.793,0.736
94,94,-7.45,0
94,96,-8.103,-0.727
94,98,-8.749,-1.444
94,100,-9.387,-2.149
94,102,-10.017,-2.841
94,104,-10.635,-3.518
94,106,-11.242,-4.18
94,108,-11.835,-4.823
94,110,-12.414,-5.448
94,112,-12.977,-6.051
94,114,-13.521,-6.632
94,116,-14.047,-7.19
94,118,-14.55,-7.721
94,120,-15.031,-8.227
94,122,-15.488,-8.704
94,124,-15.917,-9.151
94,126,-16.318,-9.567
94,128,-16.688,-9.949
96,0,8.753,19.699
96,2,8.814,19.766
96,4,8.865,19.822
96,6,8.904,19.864
96,8,8.929,19.892
96,10,8.943,19.905
96,12,8.941,19.904
96,14,8.925,19.887
96,16,8.895,19.853
96,18,8.847,19.802
96,20,8.784,19.732
96,22,8.703,19.643
96,24,8.603,19.533
96,26,8.483,19.402
96,28,8.343,19.248
96,30,8.181,19.071
96,32,7.997,18.867
96,34,7.788,18.638
96,36,7.555,18.381
96,38,7.297,18.095
96,40,7.013,17.781
96,42,6.702,17.437
96,44,6.365,17.062
96,46,6.001,16.656
96,48,5.61,16.219
96,50,5.193,15.752
96,52,4.749,15.256
96,54,4.281,14.73
96,56,3.789,14.175
96,58,3.274,13.595
96,60,2.738,12.989
96,62,2.182,12.36
96,64,1.608,11.709
96,66,1.017,11.039
96,68,0.412,10.351
96,70,-0.207,9.646
96,72,-0.838,8.93
96,74,-1.477,8.202
96,76,-2.126,7.464
96,78,-2.782,6.72
96,80,-3.443,5.969
96,82,-4.108,5.216
96,84,-4.776,4.461
96,86,-5.444,3.707
96,88,-6.112,2.954
96,90,-6.778,2.206
96,92,-7.443,1.463
96,94,-8.103,0.727
96,96,-8.757,0
96,98,-9.405,-0.716
96,100,-10.044,-1.422
96,102,-10.675,-2.113
96,104,-11.295,-2.79
96,106,-11.903,-3.451
96,108,-12.497,-4.093
96,110,-13.075,-4.716
96,112,-13.638,-5.318
96,114,-14.183,-5.897
96,116,-14.707,-6.453
96,118,-15.21,-6.983
96,120,-15.691,-7.486
96,122,-16.145,-7.961
96,124,-16.573,-8.406
96,126,-16.972,-8.82
96,128,-17.341,-9.2
98,0,8.168,20.416
98,2,8.232,20.486
98,4,8.286,20.544
98,6,8.327,20.588
98,8,8.355,20.618
98,10,8.37,20.635
98,12,8.371,20.637
98,14,8.358,20.623
98,16,8.329,20.591
98,18,8.284,20.543
98,20,8.223,20.476
98,22,8.144,20.39
98,24,8.046,20.283
98,26,7.929,20.153
98,28,7.789,20.001
98,30,7.629,19.825
98,32,7.445,19.624
98,34,7.236,19.397
98,36,7.003,19.141
98,38,6.745,18.856
98,40,6.461,18.542
98,42,6.148,18.198
98,44,5.809,17.823
98,46,5.442,17.417
98,48,5.05,16.98
98,50,4.629,16.511
98,52,4.182,16.013
98,54,3.71,15.485
98,56,3.214,14.929
98,58,2.695,14.346
98,60,2.155,13.737
98,62,1.595,13.106
98,64,1.015,12.452
98,66,0.42,11.779
98,68,-0.191,11.088
98,70,-0.814,10.381
98,72,-1.449,9.663
98,74,-2.094,8.932
98,76,-2.746,8.192
98,78,-3.406,7.445
98,80,-4.07,6.693
98,82,-4.739,5.939
98,84,-5.408,5.182
98,86,-6.08,4.426
98,88,-6.751,3.674
98,90,-7.42,2.923
98,92,-8.087,2.181
98,94,-8.749,1.444
98,96,-9.405,0.716
98,98,-10.053,0
98,100,-10.695,-0.704
98,102,-11.326,-1.396
98,104,-11.947,-2.073
98,106,-12.556,-2.732
98,108,-13.15,-3.373
98,110,-13.729,-3.995
98,112,-14.291,-4.596
98,114,-14.835,-5.174
98,116,-15.36,-5.729
98,118,-15.861,-6.257
98,120,-16.34,-6.758
98,122,-16.793,-7.231
98,124,-17.22,-7.674
98,126,-17.618,-8.086
98,128,-17.985,-8.463
100,0,7.586,21.127
100,2,7.653,21.2
100,4,7.709,21.26
100,6,7.753,21.307
100,8,7.783,21.34
100,10,7.8,21.359
100,12,7.804,21.363
100,14,7.794,21.351
100,16,7.768,21.324
100,18,7.725,21.278
100,20,7.665,21.213
100,22,7.589,21.129
100,24,7.492,21.025
100,26,7.377,20.898
100,28,7.239,20.748
100,30,7.078,20.575
100,32,6.895,20.376
100,34,6.688,20.149
100,36,6.455,19.894
100,38,6.196,19.611
100,40,5.911,19.298
100,42,5.598,18.954
100,44,5.257,18.579
100,46,4.889,18.171
100,48,4.492,17.733
100,50,4.069,17.263
100,52,3.619,16.763
100,54,3.143,16.233
100,56,2.643,15.674
100,58,2.121,15.089
100,60,1.576,14.477
100,62,1.01,13.842
100,64,0.427,13.186
100,66,-0.173,12.51
100,68,-0.788,11.816
100,70,-1.415,11.108
100,72,-2.054,10.385
100,74,-2.703,9.652
100,76,-3.36,8.909
100,78,-4.024,8.161
100,80,-4.691,7.406
100,82,-5.362,6.65
100,84,-6.035,5.893
100,86,-6.71,5.135
100,88,-7.383,4.381
100,90,-8.055,3.631
100,92,-8.723,2.886
100,94,-9.387,2.149
100,96,-10.044,1.422
100,98,-10.695,0.704
100,100,-11.337,0
100,102,-11.97,-0.691
100,104,-12.591,-1.367
100,106,-13.199,-2.026
100,108,-13.793,-2.666
100,110,-14.373,-3.288
100,112,-14.934,-3.887
100,114,-15.478,-4.464
100,116,-16.002,-5.018
100,118,-16.502,-5.545
100,120,-16.98,-6.045
100,122,-17.431,-6.515
100,124,-17.857,-6.957
100,126,-18.252,-7.366
100,128,-18.617,-7.741
102,0,7.009,21.831
102,2,7.078,21.907
102,4,7.137,21.969
102,6,7.183,22.018
102,8,7.216,22.054
102,10,7.236,22.076
102,12,7.242,22.083
102,14,7.233,22.074
102,16,7.21,22.048
102,18,7.169,22.005
102,20,7.113,21.943
102,22,7.037,21.862
102,24,6.943,21.76
102,26,6.829,21.635
102,28,6.692,21.488
102,30,6.534,21.316
102,32,6.352,21.118
102,34,6.144,20.894
102,36,5.913,20.64
102,38,5.652,20.358
102,40,5.366,20.044
102,42,5.053,19.701
102,44,4.711,19.324
102,46,4.34,18.917
102,48,3.94,18.477
102,50,3.514,18.005
102,52,3.061,17.503
102,54,2.582,16.971
102,56,2.077,16.41
102,58,1.55,15.821
102,60,1.002,15.207
102,62,0.432,14.569
102,64,-0.155,13.91
102,66,-0.761,13.23
102,68,-1.379,12.534
102,70,-2.01,11.822
102,72,-2.654,11.097
102,74,-3.307,10.361
102,76,-3.966,9.616
102,78,-4.633,8.864
102,80,-5.305,8.109
102,82,-5.979,7.35
102,84,-6.655,6.591
102,86,-7.332,5.832
102,88,-8.008,5.076
102,90,-8.681,4.324
102,92,-9.351,3.579
102,94,-10.017,2.841
102,96,-10.675,2.113
102,98,-11.326,1.396
102,100,-11.97,0.691
102,102,-12.602,0
102,104,-13.224,-0.676
102,106,-13.833,-1.334
102,108,-14.427,-1.974
102,110,-15.005,-2.595
102,112,-15.567,-3.194
102,114,-16.109,-3.77
102,116,-16.631,-4.321
102,118,-17.131,-4.847
102,120,-17.607,-5.346
102,122,-18.058,-5.815
102,124,-18.481,-6.255
102,126,-18.875,-6.662
102,128,-19.239,-7.036
104,0,6.437,22.526
104,2,6.51,22.603
104,4,6.57,22.669
104,6,6.617,22.72
104,8,6.654,22.759
104,10,6.676,22.784
104,12,6.685,22.793
104,14,6.679,22.786
104,16,6.657,22.763
104,18,6.62,22.723
104,20,6.566,22.664
104,22,6.492,22.585
104,24,6.399,22.485
104,26,6.286,22.364
104,28,6.151,22.218
104,30,5.994,22.048
104,32,5.813,21.852
104,34,5.606,21.628
104,36,5.374,21.376
104,38,5.115,21.094
104,40,4.828,20.781
104,42,4.513,20.437
104,44,4.168,20.061
104,46,3.796,19.651
104,48,3.394,19.211
104,50,2.965,18.737
104,52,2.509,18.233
104,54,2.025,17.698
104,56,1.518,17.134
104,58,0.987,16.542
104,60,0.433,15.925
104,62,-0.14,15.283
104,64,-0.732,14.62
104,66,-1.34,13.938
104,68,-1.963,13.238
104,70,-2.599,12.523
104,72,-3.245,11.795
104,74,-3.902,11.056
104,76,-4.566,10.309
104,78,-5.235,9.555
104,80,-5.91,8.797
104,82,-6.587,8.035
104,84,-7.266,7.274
104,86,-7.945,6.514
104,88,-8.622,5.756
104,90,-9.297,5.004
104,92,-9.969,4.258
104,94,-10.635,3.518
104,96,-11.295,2.79
104,98,-11.947,2.073
104,100,-12.591,1.367
104,102,-13.224,0.676
104,104,-13.845,0
104,106,-14.455,-0.658
104,108,-15.047,-1.298
104,110,-15.627,-1.918
104,112,-16.187,-2.517
104,114,-16.728,-3.092
104,116,-17.249,-3.643
104,118,-17.748,-4.167
104,120,-18.222,-4.665
104,122,-18.672,-5.133
104,124,-19.093,-5.57
104,126,-19.484,-5.976
104,128,-19.845,-6.348
106,0,5.872,23.21
106,2,5.947,23.29
106,4,6.009,23.358
106,6,6.06,23.413
106,8,6.098,23.453
106,10,6.123,23.48
106,12,6.135,23.493
106,14,6.131,23.488
106,16,6.112,23.467
106,18,6.076,23.43
106,20,6.023,23.373
106,22,5.952,23.297
106,24,5.862,23.199
106,26,5.75,23.08
106,28,5.617,22.937
106,30,5.462,22.769
106,32,5.28,22.574
106,34,5.076,22.352
106,36,4.843,22.1
106,38,4.584,21.819
106,40,4.296,21.506
106,42,3.979,21.162
106,44,3.634,20.785
106,46,3.259,20.374
106,48,2.855,19.931
106,50,2.423,19.457
106,52,1.964,18.949
106,54,1.477,18.412
106,56,0.966,17.845
106,58,0.431,17.25
106,60,-0.127,16.63
106,62,-0.705,15.985
106,64,-1.3,15.318
106,66,-1.912,14.633
106,68,-2.539,13.929
106,70,-3.178,13.211
106,72,-3.829,12.479
106,74,-4.488,11.738
106,76,-5.155,10.987
106,78,-5.828,10.23
106,80,-6.504,9.469
106,82,-7.184,8.707
106,84,-7.866,7.942
106,86,-8.546,7.18
106,88,-9.225,6.421
106,90,-9.902,5.668
106,92,-10.574,4.919
106,94,-11.242,4.18
106,96,-11.903,3.451
106,98,-12.556,2.732
106,100,-13.199,2.026
106,102,-13.833,1.334
106,104,-14.455,0.658
106,106,-15.062,0
106,108,-15.655,-0.64
106,110,-16.233,-1.259
106,112,-16.793,-1.857
106,114,-17.333,-2.431
106,116,-17.852,-2.981
106,118,-18.35,-3.505
106,120,-18.823,-4.002
106,122,-19.27,-4.469
106,124,-19.69,-4.904
106,126,-20.08,-5.309
106,128,-20.438,-5.678
108,0,5.316,23.883
108,2,5.392,23.965
108,4,5.457,24.035
108,6,5.511,24.092
108,8,5.55,24.136
108,10,5.577,24.164
108,12,5.591,24.179
108,14,5.59,24.177
108,16,5.573,24.16
108,18,5.541,24.125
108,20,5.49,24.07
108,22,5.421,23.997
108,24,5.332,23.902
108,26,5.223,23.783
108,28,5.091,23.642
108,30,4.935,23.476
108,32,4.757,23.283
108,34,4.551,23.062
108,36,4.319,22.811
108,38,4.06,22.53
108,40,3.771,22.218
108,42,3.454,21.873
108,44,3.108,21.494
108,46,2.73,21.083
108,48,2.324,20.639
108,50,1.889,20.161
108,52,1.427,19.653
108,54,0.938,19.111
108,56,0.423,18.541
108,58,-0.117,17.943
108,60,-0.677,17.32
108,62,-1.259,16.671
108,64,-1.859,16.001
108,66,-2.475,15.311
108,68,-3.105,14.604
108,70,-3.748,13.882
108,72,-4.402,13.147
108,74,-5.065,12.402
108,76,-5.734,11.649
108,78,-6.409,10.89
108,80,-7.089,10.127
108,82,-7.77,9.36
108,84,-8.453,8.594
108,86,-9.135,7.83
108,88,-9.816,7.07
108,90,-10.494,6.314
108,92,-11.167,5.565
108,94,-11.835,4.823
108,96,-12.497,4.093
108,98,-13.15,3.373
108,100,-13.793,2.666
108,102,-14.427,1.974
108,104,-15.047,1.298
108,106,-15.655,0.64
108,108,-16.248,0
108,110,-16.825,-0.619
108,112,-17.384,-1.217
108,114,-17.923,-1.791
108,116,-18.441,-2.341
108,118,-18.936,-2.863
108,120,-19.408,-3.359
108,122,-19.853,-3.824
108,124,-20.27,-4.259
108,126,-20.658,-4.661
108,128,-21.015,-5.03
110,0,4.768,24.541
110,2,4.847,24.626
110,4,4.914,24.698
110,6,4.969,24.757
110,8,5.012,24.803
110,10,5.042,24.834
110,12,5.058,24.852
110,14,5.058,24.853
110,16,5.044,24.838
110,18,5.013,24.805
110,20,4.965,24.752
110,22,4.899,24.681
110,24,4.811,24.588
110,26,4.704,24.474
110,28,4.573,24.334
110,30,4.42,24.17
110,32,4.242,23.977
110,34,4.037,23.757
110,36,3.805,23.508
110,38,3.545,23.227
110,40,3.256,22.914
110,42,2.939,22.568
110,44,2.59,22.19
110,46,2.211,21.777
110,48,1.803,21.33
110,50,1.366,20.851
110,52,0.9,20.338
110,54,0.408,19.795
110,56,-0.112,19.222
110,58,-0.654,18.62
110,60,-1.219,17.992
110,62,-1.803,17.341
110,64,-2.407,16.666
110,66,-3.026,15.972
110,68,-3.66,15.261
110,70,-4.306,14.536
110,72,-4.963,13.798
110,74,-5.628,13.05
110,76,-6.301,12.293
110,78,-6.979,11.531
110,80,-7.66,10.764
110,82,-8.343,9.996
110,84,-9.027,9.227
110,86,-9.711,8.461
110,88,-10.393,7.699
110,90,-11.072,6.941
110,92,-11.746,6.19
110,94,-12.414,5.448
110,96,-13.075,4.716
110,98,-13.729,3.995
110,100,-14.373,3.288
110,102,-15.005,2.595
110,104,-15.627,1.918
110,106,-16.233,1.259
110,108,-16.825,0.619
110,110,-17.4,0
110,112,-17.957,-0.597
110,114,-18.496,-1.171
110,116,-19.012,-1.72
110,118,-19.506,-2.242
110,120,-19.976,-2.736
110,122,-20.419,-3.201
110,124,-20.835,-3.635
110,126,-21.219,-4.037
110,128,-21.573,-4.404
112,0,4.231,25.184
112,2,4.311,25.271
112,4,4.381,25.345
112,6,4.438,25.406
112,8,4.484,25.455
112,10,4.516,25.489
112,12,4.533,25.508
112,14,4.537,25.511
112,16,4.525,25.499
112,18,4.497,25.469
112,20,4.45,25.42
112,22,4.385,25.35
112,24,4.3,25.259
112,26,4.194,25.146
112,28,4.066,25.008
112,30,3.913,24.845
112,32,3.736,24.655
112,34,3.533,24.436
112,36,3.301,24.187
112,38,3.041,23.907
112,40,2.752,23.594
112,42,2.433,23.248
112,44,2.083,22.868
112,46,1.702,22.454
112,48,1.292,22.005
112,50,0.852,21.523
112,52,0.384,21.008
112,54,-0.112,20.461
112,56,-0.634,19.883
112,58,-1.179,19.279
112,60,-1.747,18.646
112,62,-2.336,17.99
112,64,-2.943,17.313
112,66,-3.566,16.615
112,68,-4.202,15.9
112,70,-4.851,15.171
112,72,-5.511,14.429
112,74,-6.178,13.678
112,76,-6.853,12.918
112,78,-7.533,12.152
112,80,-8.216,11.382
112,82,-8.902,10.611
112,84,-9.587,9.841
112,86,-10.272,9.072
112,88,-10.954,8.307
112,90,-11.633,7.548
112,92,-12.308,6.795
112,94,-12.977,6.051
112,96,-13.638,5.318
112,98,-14.291,4.596
112,100,-14.934,3.887
112,102,-15.567,3.194
112,104,-16.187,2.517
112,106,-16.793,1.857
112,108,-17.384,1.217
112,110,-17.957,0.597
112,112,-18.514,0
112,114,-19.051,-0.574
112,116,-19.566,-1.122
112,118,-20.058,-1.644
112,120,-20.525,-2.137
112,122,-20.966,-2.602
112,124,-21.379,-3.034
112,126,-21.763,-3.434
112,128,-22.115,-3.801
114,0,3.705,25.81
114,2,3.788,25.899
114,4,3.86,25.975
114,6,3.92,26.039
114,8,3.968,26.089
114,10,4.002,26.126
114,12,4.022,26.147
114,14,4.028,26.153
114,16,4.018,26.143
114,18,3.991,26.115
114,20,3.947,26.068
114,22,3.885,26
114,24,3.801,25.912
114,26,3.698,25.801
114,28,3.57,25.666
114,30,3.42,25.504
114,32,3.243,25.315
114,34,3.039,25.097
114,36,2.809,24.848
114,38,2.549,24.568
114,40,2.26,24.255
114,42,1.94,23.908
114,44,1.588,23.526
114,46,1.206,23.11
114,48,0.793,22.659
114,50,0.352,22.175
114,52,-0.12,21.656
114,54,-0.619,21.106
114,56,-1.144,20.526
114,58,-1.691,19.917
114,60,-2.264,19.281
114,62,-2.855,18.621
114,64,-3.465,17.939
114,66,-4.09,17.238
114,68,-4.731,16.519
114,70,-5.382,15.785
114,72,-6.044,15.039
114,74,-6.714,14.284
114,76,-7.39,13.521
114,78,-8.072,12.752
114,80,-8.757,11.979
114,82,-9.443,11.206
114,84,-10.13,10.432
114,86,-10.815,9.661
114,88,-11.498,8.894
114,90,-12.178,8.132
114,92,-12.853,7.378
114,94,-13.521,6.632
114,96,-14.183,5.897
114,98,-14.835,5.174
114,100,-15.478,4.464
114,102,-16.109,3.77
114,104,-16.728,3.092
114,106,-17.333,2.431
114,108,-17.923,1.791
114,110,-18.496,1.171
114,112,-19.051,0.574
114,114,-19.585,0
114,116,-20.099,-0.548
114,118,-20.588,-1.07
114,120,-21.054,-1.563
114,122,-21.493,-2.027
114,124,-21.903,-2.459
114,126,-22.285,-2.858
114,128,-22.635,-3.222
116,0,3.193,26.416
116,2,3.279,26.507
116,4,3.353,26.585
116,6,3.414,26.651
116,8,3.465,26.705
116,10,3.5,26.743
116,12,3.523,26.767
116,14,3.532,26.776
116,16,3.523,26.767
116,18,3.499,26.742
116,20,3.457,26.697
116,22,3.397,26.631
116,24,3.315,26.545
116,26,3.213,26.436
116,28,3.087,26.302
116,30,2.937,26.141
116,32,2.763,25.953
116,34,2.56,25.737
116,36,2.329,25.489
116,38,2.07,25.209
116,40,1.78,24.895
116,42,1.458,24.547
116,44,1.107,24.164
116,46,0.724,23.746
116,48,0.309,23.293
116,50,-0.135,22.806
116,52,-0.609,22.285
116,54,-1.111,21.731
116,56,-1.638,21.147
116,58,-2.19,20.534
116,60,-2.764,19.893
116,62,-3.36,19.229
116,64,-3.972,18.544
116,66,-4.6,17.837
116,68,-5.243,17.114
116,70,-5.898,16.377
116,72,-6.561,15.628
116,74,-7.233,14.869
116,76,-7.911,14.101
116,78,-8.594,13.329
116,80,-9.279,12.553
116,82,-9.968,11.777
116,84,-10.655,11
116,86,-11.34,10.227
116,88,-12.024,9.457
116,90,-12.703,8.693
116,92,-13.378,7.937
116,94,-14.047,7.19
116,96,-14.707,6.453
116,98,-15.36,5.729
116,100,-16.002,5.018
116,102,-16.631,4.321
116,104,-17.249,3.643
116,106,-17.852,2.981
116,108,-18.441,2.341
116,110,-19.012,1.72
116,112,-19.566,1.122
116,114,-20.099,0.548
116,116,-20.61,0
116,118,-21.098,-0.522
116,120,-21.561,-1.014
116,122,-21.999,-1.476
116,124,-22.408,-1.908
116,126,-22.785,-2.307
116,128,-23.133,-2.671
118,0,2.697,27.001
118,2,2.785,27.094
118,4,2.861,27.175
118,6,2.925,27.243
118,8,2.975,27.299
118,10,3.015,27.339
118,12,3.039,27.365
118,14,3.049,27.376
118,16,3.044,27.371
118,18,3.022,27.347
118,20,2.981,27.304
118,22,2.922,27.242
118,24,2.843,27.156
118,26,2.742,27.049
118,28,2.618,26.917
118,30,2.471,26.758
118,32,2.297,26.571
118,34,2.095,26.355
118,36,1.865,26.106
118,38,1.606,25.826
118,40,1.315,25.513
118,42,0.994,25.164
118,44,0.641,24.78
118,46,0.255,24.36
118,48,-0.161,23.905
118,50,-0.608,23.414
118,52,-1.084,22.89
118,54,-1.588,22.332
118,56,-2.118,21.744
118,58,-2.673,21.127
118,60,-3.249,20.483
118,62,-3.848,19.814
118,64,-4.462,19.123
118,66,-5.094,18.413
118,68,-5.738,17.686
118,70,-6.394,16.945
118,72,-7.06,16.192
118,74,-7.734,15.429
118,76,-8.412,14.658
118,78,-9.097,13.882
118,80,-9.784,13.104
118,82,-10.472,12.324
118,84,-11.159,11.544
118,86,-11.846,10.767
118,88,-12.529,9.995
118,90,-13.209,9.23
118,92,-13.882,8.471
118,94,-14.55,7.721
118,96,-15.21,6.983
118,98,-15.861,6.257
118,100,-16.502,5.545
118,102,-17.131,4.847
118,104,-17.748,4.167
118,106,-18.35,3.505
118,108,-18.936,2.863
118,110,-19.506,2.242
118,112,-20.058,1.644
118,114,-20.588,1.07
118,116,-21.098,0.522
118,118,-21.584,0
118,120,-22.045,-0.492
118,122,-22.48,-0.955
118,124,-22.886,-1.386
118,126,-23.264,-1.784
118,128,-23.608,-2.147
120,0,2.219,27.564
120,2,2.308,27.659
120,4,2.385,27.742
120,6,2.451,27.813
120,8,2.504,27.869
120,10,2.545,27.912
120,12,2.572,27.941
120,14,2.584,27.954
120,16,2.58,27.95
120,18,2.56,27.929
120,20,2.522,27.888
120,22,2.464,27.827
120,24,2.388,27.745
120,26,2.288,27.639
120,28,2.166,27.507
120,30,2.019,27.35
120,32,1.847,27.164
120,34,1.645,26.949
120,36,1.416,26.701
120,38,1.156,26.421
120,40,0.865,26.106
120,42,0.544,25.756
120,44,0.189,25.37
120,46,-0.196,24.948
120,48,-0.615,24.491
120,50,-1.063,23.998
120,52,-1.542,23.47
120,54,-2.047,22.908
120,56,-2.58,22.317
120,58,-3.138,21.696
120,60,-3.717,21.047
120,62,-4.317,20.373
120,64,-4.934,19.679
120,66,-5.568,18.965
120,68,-6.214,18.233
120,70,-6.872,17.487
120,72,-7.539,16.73
120,74,-8.213,15.962
120,76,-8.895,15.188
120,78,-9.579,14.409
120,80,-10.266,13.627
120,82,-10.954,12.844
120,84,-11.643,12.061
120,86,-12.328,11.283
120,88,-13.011,10.507
120,90,-13.691,9.739
120,92,-14.365,8.978
120,94,-15.031,8.227
120,96,-15.691,7.486
120,98,-16.34,6.758
120,100,-16.98,6.045
120,102,-17.607,5.346
120,104,-18.222,4.665
120,106,-18.823,4.002
120,108,-19.408,3.359
120,110,-19.976,2.736
120,112,-20.525,2.137
120,114,-21.054,1.563
120,116,-21.561,1.014
120,118,-22.045,0.492
120,120,-22.504,0
120,122,-22.936,-0.463
120,124,-23.341,-0.892
120,126,-23.716,-1.291
120,128,-24.058,-1.653
122,0,1.758,28.102
122,2,1.848,28.2
122,4,1.927,28.284
122,6,1.995,28.356
122,8,2.051,28.415
122,10,2.094,28.461
122,12,2.122,28.492
122,14,2.136,28.506
122,16,2.134,28.505
122,18,2.115,28.485
122,20,2.08,28.447
122,22,2.025,28.388
122,24,1.949,28.307
122,26,1.852,28.203
122,28,1.731,28.073
122,30,1.585,27.917
122,32,1.413,27.732
122,34,1.213,27.517
122,36,0.984,27.27
122,38,0.725,26.989
122,40,0.435,26.674
122,42,0.112,26.323
122,44,-0.243,25.935
122,46,-0.63,25.511
122,48,-1.05,25.051
122,50,-1.499,24.555
122,52,-1.98,24.023
122,54,-2.489,23.459
122,56,-3.023,22.863
122,58,-3.583,22.236
122,60,-4.165,21.584
122,62,-4.766,20.906
122,64,-5.385,20.207
122,66,-6.02,19.487
122,68,-6.669,18.752
122,70,-7.327,18.002
122,72,-7.997,17.241
122,74,-8.673,16.47
122,76,-9.353,15.691
122,78,-10.038,14.909
122,80,-10.725,14.123
122,82,-11.414,13.336
122,84,-12.102,12.551
122,86,-12.788,11.769
122,88,-13.47,10.992
122,90,-14.149,10.221
122,92,-14.821,9.457
122,94,-15.488,8.704
122,96,-16.145,7.961
122,98,-16.793,7.231
122,100,-17.431,6.515
122,102,-18.058,5.815
122,104,-18.672,5.133
122,106,-19.27,4.469
122,108,-19.853,3.824
122,110,-20.419,3.201
122,112,-20.966,2.602
122,114,-21.493,2.027
122,116,-21.999,1.476
122,118,-22.48,0.955
122,120,-22.936,0.463
122,122,-23.367,0
122,124,-23.769,-0.43
122,126,-24.141,-0.827
122,128,-24.482,-1.189
124,0,1.318,28.614
124,2,1.409,28.713
124,4,1.491,28.8
124,6,1.561,28.875
124,8,1.617,28.936
124,10,1.661,28.983
124,12,1.691,29.016
124,14,1.708,29.032
124,16,1.708,29.032
124,18,1.691,29.015
124,20,1.657,28.978
124,22,1.604,28.922
124,24,1.531,28.842
124,26,1.434,28.739
124,28,1.315,28.611
124,30,1.171,28.456
124,32,1,28.272
124,34,0.801,28.058
124,36,0.572,27.81
124,38,0.313,27.529
124,40,0.023,27.213
124,42,-0.3,26.861
124,44,-0.656,26.472
124,46,-1.044,26.045
124,48,-1.465,25.581
124,50,-1.916,25.083
124,52,-2.399,24.548
124,54,-2.909,23.979
124,56,-3.446,23.379
124,58,-4.007,22.749
124,60,-4.591,22.092
124,62,-5.194,21.41
124,64,-5.816,20.706
124,66,-6.452,19.983
124,68,-7.101,19.242
124,70,-7.761,18.489
124,72,-8.431,17.722
124,74,-9.108,16.948
124,76,-9.789,16.166
124,78,-10.475,15.38
124,80,-11.162,14.59
124,82,-11.85,13.8
124,84,-12.537,13.012
124,86,-13.221,12.226
124,88,-13.904,11.447
124,90,-14.58,10.672
124,92,-15.252,9.907
124,94,-15.917,9.151
124,96,-16.573,8.406
124,98,-17.22,7.674
124,100,-17.857,6.957
124,102,-18.481,6.255
124,104,-19.093,5.57
124,106,-19.69,4.904
124,108,-20.27,4.259
124,110,-20.835,3.635
124,112,-21.379,3.034
124,114,-21.903,2.459
124,116,-22.408,1.908
124,118,-22.886,1.386
124,120,-23.341,0.892
124,122,-23.769,0.43
124,124,-24.169,0
124,126,-24.538,-0.397
124,128,-24.876,-0.758
126,0,0.9,29.098
126,2,0.994,29.198
126,4,1.075,29.287
126,6,1.146,29.363
126,8,1.205,29.427
126,10,1.251,29.476
126,12,1.283,29.51
126,14,1.3,29.53
126,16,1.303,29.532
126,18,1.288,29.515
126,20,1.255,29.48
126,22,1.204,29.426
126,24,1.133,29.348
126,26,1.037,29.246
126,28,0.92,29.12
126,30,0.777,28.965
126,32,0.608,28.783
126,34,0.409,28.568
126,36,0.181,28.321
126,38,-0.078,28.039
126,40,-0.368,27.723
126,42,-0.691,27.369
126,44,-1.048,26.978
126,46,-1.437,26.549
126,48,-1.859,26.083
126,50,-2.312,25.58
126,52,-2.795,25.042
126,54,-3.307,24.469
126,56,-3.846,23.865
126,58,-4.409,23.231
126,60,-4.994,22.569
126,62,-5.599,21.883
126,64,-6.221,21.175
126,66,-6.859,20.447
126,68,-7.509,19.703
126,70,-8.17,18.944
126,72,-8.84,18.174
126,74,-9.516,17.395
126,76,-10.198,16.609
126,78,-10.883,15.819
126,80,-11.57,15.026
126,82,-12.257,14.233
126,84,-12.944,13.441
126,86,-13.629,12.653
126,88,-14.309,11.87
126,90,-14.985,11.093
126,92,-15.655,10.324
